timestamp,ghi,dni,dhi,clearsky_ghi,temperature,wind_speed,humidity,clearness_index
2021-01-01 00:00:00,0.0,0.0,0.0,0.0,8.94,3.65,42.35,-999.0
2021-01-01 01:00:00,0.0,0.0,0.0,0.0,8.29,3.61,44.54,-999.0
2021-01-01 02:00:00,0.0,0.0,0.0,0.0,7.75,3.68,46.5,-999.0
2021-01-01 03:00:00,0.0,0.0,0.0,0.0,7.31,3.77,48.54,-999.0
2021-01-01 04:00:00,0.0,0.0,0.0,0.0,6.83,3.76,50.83,-999.0
2021-01-01 05:00:00,0.0,0.0,0.0,0.0,6.32,3.7,53.51,-999.0
2021-01-01 06:00:00,0.0,0.0,0.0,0.0,5.86,3.61,55.97,-999.0
2021-01-01 07:00:00,29.1,32.18,26.17,29.17,6.51,3.87,54.22,0.31
2021-01-01 08:00:00,198.48,376.81,93.98,199.05,9.23,4.59,45.62,0.54
2021-01-01 09:00:00,377.77,513.93,149.41,378.3,12.2,3.38,38.69,0.63
2021-01-01 10:00:00,533.03,612.83,178.51,533.03,16.75,4.0,28.48,0.68
2021-01-01 11:00:00,632.95,673.94,184.86,633.5,20.92,4.89,20.48,0.71
2021-01-01 12:00:00,641.62,629.04,198.93,641.9,22.55,4.66,18.46,0.69
2021-01-01 13:00:00,596.33,589.18,203.57,596.33,23.34,4.8,17.69,0.67
2021-01-01 14:00:00,484.02,515.2,190.54,488.62,23.54,5.06,17.52,0.63
2021-01-01 15:00:00,323.08,420.04,143.06,330.02,23.13,5.23,18.07,0.56
2021-01-01 16:00:00,146.27,208.95,88.87,149.88,21.43,4.09,22.0,0.45
2021-01-01 17:00:00,15.5,6.78,16.87,15.88,16.95,3.71,29.01,0.25
2021-01-01 18:00:00,0.0,0.0,0.0,0.0,15.33,4.13,32.1,-999.0
2021-01-01 19:00:00,0.0,0.0,0.0,0.0,14.46,4.29,34.26,-999.0
2021-01-01 20:00:00,0.0,0.0,0.0,0.0,13.6,4.38,36.44,-999.0
2021-01-01 21:00:00,0.0,0.0,0.0,0.0,12.79,4.43,38.31,-999.0
2021-01-01 22:00:00,0.0,0.0,0.0,0.0,12.0,4.39,40.0,-999.0
2021-01-01 23:00:00,0.0,0.0,0.0,0.0,11.22,4.21,41.63,-999.0
2021-01-02 00:00:00,0.0,0.0,0.0,0.0,10.51,4.05,43.01,-999.0
2021-01-02 01:00:00,0.0,0.0,0.0,0.0,9.95,4.02,44.24,-999.0
2021-01-02 02:00:00,0.0,0.0,0.0,0.0,9.39,3.92,45.8,-999.0
2021-01-02 03:00:00,0.0,0.0,0.0,0.0,8.95,3.99,47.16,-999.0
2021-01-02 04:00:00,0.0,0.0,0.0,0.0,8.5,3.96,48.77,-999.0
2021-01-02 05:00:00,0.0,0.0,0.0,0.0,7.98,3.87,51.01,-999.0
2021-01-02 06:00:00,0.0,0.0,0.0,0.0,7.53,3.87,53.27,-999.0
2021-01-02 07:00:00,26.15,20.06,26.67,27.0,7.98,4.22,52.3,0.28
2021-01-02 08:00:00,178.0,263.01,107.64,186.9,10.34,4.94,45.41,0.49
2021-01-02 09:00:00,353.62,454.6,153.4,375.85,13.19,3.84,38.7,0.59
2021-01-02 10:00:00,513.28,563.75,189.33,534.8,17.62,4.69,29.27,0.65
2021-01-02 11:00:00,613.53,629.06,201.39,636.7,20.99,5.79,23.06,0.68
2021-01-02 12:00:00,617.95,555.98,222.71,628.65,22.29,5.42,21.39,0.66
2021-01-02 13:00:00,576.55,522.98,223.07,577.7,22.92,5.31,20.45,0.65
2021-01-02 14:00:00,473.1,480.09,193.69,479.95,22.97,5.4,20.14,0.62
2021-01-02 15:00:00,310.27,344.27,161.43,320.23,22.43,5.39,20.81,0.54
2021-01-02 16:00:00,138.52,165.37,95.67,143.15,20.77,4.28,24.55,0.42
2021-01-02 17:00:00,15.1,3.86,17.15,15.6,16.58,3.59,31.75,0.23
2021-01-02 18:00:00,0.0,0.0,0.0,0.0,14.98,3.96,34.72,-999.0
2021-01-02 19:00:00,0.0,0.0,0.0,0.0,14.13,4.12,36.3,-999.0
2021-01-02 20:00:00,0.0,0.0,0.0,0.0,13.28,4.15,37.85,-999.0
2021-01-02 21:00:00,0.0,0.0,0.0,0.0,12.48,4.09,39.45,-999.0
2021-01-02 22:00:00,0.0,0.0,0.0,0.0,11.73,4.0,41.21,-999.0
2021-01-02 23:00:00,0.0,0.0,0.0,0.0,11.03,3.87,43.4,-999.0
2021-01-03 00:00:00,0.0,0.0,0.0,0.0,10.39,3.77,45.92,-999.0
2021-01-03 01:00:00,0.0,0.0,0.0,0.0,9.8,3.68,48.82,-999.0
2021-01-03 02:00:00,0.0,0.0,0.0,0.0,9.21,3.52,52.3,-999.0
2021-01-03 03:00:00,0.0,0.0,0.0,0.0,8.63,3.36,55.97,-999.0
2021-01-03 04:00:00,0.0,0.0,0.0,0.0,8.1,3.19,59.66,-999.0
2021-01-03 05:00:00,0.0,0.0,0.0,0.0,7.64,3.08,63.13,-999.0
2021-01-03 06:00:00,0.0,0.0,0.0,0.0,7.23,2.97,66.23,-999.0
2021-01-03 07:00:00,22.0,5.41,22.63,22.05,7.67,2.74,65.7,0.24
2021-01-03 08:00:00,149.48,154.93,94.69,150.27,10.2,3.61,56.19,0.41
2021-01-03 09:00:00,303.33,289.15,161.56,306.3,12.5,2.79,49.15,0.5
2021-01-03 10:00:00,448.52,378.69,217.78,448.52,16.43,3.13,38.02,0.57
2021-01-03 11:00:00,554.7,459.9,230.52,565.3,19.83,3.91,29.84,0.62
2021-01-03 12:00:00,486.15,283.73,252.12,486.77,21.27,4.06,27.01,0.52
2021-01-03 13:00:00,449.65,263.89,247.63,449.67,22.0,4.39,25.32,0.51
2021-01-03 14:00:00,363.17,227.88,208.01,364.48,22.1,4.65,24.48,0.47
2021-01-03 15:00:00,231.05,137.13,159.39,232.75,21.61,4.8,24.41,0.4
2021-01-03 16:00:00,100.55,43.61,84.64,101.05,19.81,3.65,27.9,0.3
2021-01-03 17:00:00,12.32,0.41,14.18,12.15,15.87,3.41,34.62,0.18
2021-01-03 18:00:00,0.0,0.0,0.0,0.0,14.36,3.71,36.7,-999.0
2021-01-03 19:00:00,0.0,0.0,0.0,0.0,13.54,3.8,37.9,-999.0
2021-01-03 20:00:00,0.0,0.0,0.0,0.0,12.8,3.81,39.46,-999.0
2021-01-03 21:00:00,0.0,0.0,0.0,0.0,12.15,3.8,41.53,-999.0
2021-01-03 22:00:00,0.0,0.0,0.0,0.0,11.56,3.77,44.01,-999.0
2021-01-03 23:00:00,0.0,0.0,0.0,0.0,11.02,3.73,46.34,-999.0
2021-01-04 00:00:00,0.0,0.0,0.0,0.0,10.51,3.66,47.93,-999.0
2021-01-04 01:00:00,0.0,0.0,0.0,0.0,10.06,3.6,49.13,-999.0
2021-01-04 02:00:00,0.0,0.0,0.0,0.0,9.67,3.51,50.15,-999.0
2021-01-04 03:00:00,0.0,0.0,0.0,0.0,9.34,3.45,51.95,-999.0
2021-01-04 04:00:00,0.0,0.0,0.0,0.0,9.06,3.42,54.62,-999.0
2021-01-04 05:00:00,0.0,0.0,0.0,0.0,8.81,3.41,58.27,-999.0
2021-01-04 06:00:00,0.0,0.0,0.0,0.0,8.58,3.39,62.55,-999.0
2021-01-04 07:00:00,16.85,0.71,18.55,16.52,9.21,3.39,63.73,0.19
2021-01-04 08:00:00,105.9,38.94,89.29,106.95,12.01,4.44,56.25,0.29
2021-01-04 09:00:00,224.45,109.78,161.15,230.15,14.41,3.57,50.56,0.37
2021-01-04 10:00:00,340.3,165.55,223.41,350.2,18.33,3.94,44.25,0.43
2021-01-04 11:00:00,428.83,222.88,245.81,429.55,21.28,4.27,40.62,0.48
2021-01-04 12:00:00,486.08,270.41,258.81,486.08,22.61,4.05,37.87,0.52
2021-01-04 13:00:00,494.25,338.59,245.89,494.58,23.28,3.95,35.82,0.55
2021-01-04 14:00:00,370.48,226.59,214.39,372.73,23.4,4.03,35.32,0.48
2021-01-04 15:00:00,230.73,132.2,160.56,233.27,23.02,4.21,35.69,0.4
2021-01-04 16:00:00,97.62,39.57,87.54,98.47,21.5,3.24,40.22,0.29
2021-01-04 17:00:00,12.23,0.38,14.0,12.1,17.78,3.15,51.26,0.18
2021-01-04 18:00:00,0.0,0.0,0.0,0.0,16.38,3.47,56.49,-999.0
2021-01-04 19:00:00,0.0,0.0,0.0,0.0,15.66,3.6,59.72,-999.0
2021-01-04 20:00:00,0.0,0.0,0.0,0.0,14.95,3.68,62.9,-999.0
2021-01-04 21:00:00,0.0,0.0,0.0,0.0,14.23,3.71,66.19,-999.0
2021-01-04 22:00:00,0.0,0.0,0.0,0.0,13.53,3.7,69.48,-999.0
2021-01-04 23:00:00,0.0,0.0,0.0,0.0,12.84,3.63,73.0,-999.0
2021-01-05 00:00:00,0.0,0.0,0.0,0.0,12.16,3.51,76.54,-999.0
2021-01-05 01:00:00,0.0,0.0,0.0,0.0,11.52,3.38,80.06,-999.0
2021-01-05 02:00:00,0.0,0.0,0.0,0.0,10.96,3.31,83.43,-999.0
2021-01-05 03:00:00,0.0,0.0,0.0,0.0,10.44,3.3,86.62,-999.0
2021-01-05 04:00:00,0.0,0.0,0.0,0.0,9.98,3.34,90.01,-999.0
2021-01-05 05:00:00,0.0,0.0,0.0,0.0,9.56,3.45,93.73,-999.0
2021-01-05 06:00:00,0.0,0.0,0.0,0.0,9.2,3.62,97.65,-999.0
2021-01-05 07:00:00,15.75,0.48,17.88,15.98,9.7,4.37,95.74,0.17
2021-01-05 08:00:00,100.75,26.89,92.45,105.22,11.63,5.05,85.67,0.28
2021-01-05 09:00:00,215.7,91.35,167.19,230.6,14.52,4.58,72.7,0.36
2021-01-05 10:00:00,332.15,167.81,197.47,358.9,18.83,5.29,54.44,0.42
2021-01-05 11:00:00,428.8,207.15,261.99,451.38,21.4,5.65,44.49,0.48
2021-01-05 12:00:00,356.62,119.42,237.48,362.67,22.55,5.69,40.19,0.38
2021-01-05 13:00:00,344.9,130.28,231.13,346.08,23.27,5.7,37.09,0.39
2021-01-05 14:00:00,294.6,128.55,196.54,297.8,23.42,5.64,35.45,0.38
2021-01-05 15:00:00,166.77,55.42,132.09,169.5,23.0,5.57,34.82,0.28
2021-01-05 16:00:00,75.38,14.48,65.29,75.5,21.72,4.58,37.35,0.22
2021-01-05 17:00:00,10.52,0.0,12.02,10.15,17.9,3.27,47.29,0.15
2021-01-05 18:00:00,0.0,0.0,0.0,0.0,16.27,3.44,52.22,-999.0
2021-01-05 19:00:00,0.0,0.0,0.0,0.0,15.43,3.41,55.14,-999.0
2021-01-05 20:00:00,0.0,0.0,0.0,0.0,14.66,3.31,57.67,-999.0
2021-01-05 21:00:00,0.0,0.0,0.0,0.0,13.98,3.16,59.86,-999.0
2021-01-05 22:00:00,0.0,0.0,0.0,0.0,13.43,2.97,61.41,-999.0
2021-01-05 23:00:00,0.0,0.0,0.0,0.0,13.0,2.76,62.39,-999.0
2021-01-06 00:00:00,0.0,0.0,0.0,0.0,12.68,2.53,62.81,-999.0
2021-01-06 01:00:00,0.0,0.0,0.0,0.0,12.48,2.28,62.86,-999.0
2021-01-06 02:00:00,0.0,0.0,0.0,0.0,12.24,2.09,63.17,-999.0
2021-01-06 03:00:00,0.0,0.0,0.0,0.0,11.91,1.97,64.1,-999.0
2021-01-06 04:00:00,0.0,0.0,0.0,0.0,11.51,1.93,65.47,-999.0
2021-01-06 05:00:00,0.0,0.0,0.0,0.0,11.02,1.96,67.44,-999.0
2021-01-06 06:00:00,0.0,0.0,0.0,0.0,10.48,2.05,69.71,-999.0
2021-01-06 07:00:00,24.77,16.18,24.97,24.95,10.45,2.15,70.04,0.28
2021-01-06 08:00:00,178.0,284.13,98.02,181.88,13.56,2.39,57.92,0.49
2021-01-06 09:00:00,364.9,487.45,149.66,375.12,16.12,1.92,48.77,0.6
2021-01-06 10:00:00,528.4,619.97,169.28,539.4,20.6,2.18,32.41,0.67
2021-01-06 11:00:00,646.45,732.38,163.52,646.45,22.94,2.86,24.88,0.72
2021-01-06 12:00:00,668.78,686.01,187.52,672.97,24.06,3.09,22.2,0.71
2021-01-06 13:00:00,621.1,642.08,191.33,627.18,24.72,3.25,20.9,0.69
2021-01-06 14:00:00,507.15,571.42,178.27,507.15,24.86,3.53,20.81,0.65
2021-01-06 15:00:00,345.92,464.57,147.21,351.62,24.48,3.84,20.71,0.59
2021-01-06 16:00:00,162.23,249.5,96.93,166.8,22.93,3.1,23.9,0.47
2021-01-06 17:00:00,19.8,13.94,21.61,20.17,18.51,2.93,31.92,0.27
2021-01-06 18:00:00,0.0,0.0,0.0,0.0,16.7,3.24,34.96,-999.0
2021-01-06 19:00:00,0.0,0.0,0.0,0.0,15.72,3.42,36.98,-999.0
2021-01-06 20:00:00,0.0,0.0,0.0,0.0,14.86,3.52,39.19,-999.0
2021-01-06 21:00:00,0.0,0.0,0.0,0.0,14.04,3.59,42.03,-999.0
2021-01-06 22:00:00,0.0,0.0,0.0,0.0,13.27,3.63,45.66,-999.0
2021-01-06 23:00:00,0.0,0.0,0.0,0.0,12.55,3.65,50.06,-999.0
2021-01-07 00:00:00,0.0,0.0,0.0,0.0,11.89,3.65,54.59,-999.0
2021-01-07 01:00:00,0.0,0.0,0.0,0.0,11.3,3.65,58.67,-999.0
2021-01-07 02:00:00,0.0,0.0,0.0,0.0,10.78,3.69,62.46,-999.0
2021-01-07 03:00:00,0.0,0.0,0.0,0.0,10.31,3.75,66.35,-999.0
2021-01-07 04:00:00,0.0,0.0,0.0,0.0,9.86,3.77,70.24,-999.0
2021-01-07 05:00:00,0.0,0.0,0.0,0.0,9.41,3.77,74.48,-999.0
2021-01-07 06:00:00,0.0,0.0,0.0,0.0,8.97,3.73,78.47,-999.0
2021-01-07 07:00:00,26.85,36.29,24.61,26.9,9.64,4.05,76.67,0.3
2021-01-07 08:00:00,187.82,352.4,88.7,189.57,12.29,4.73,65.68,0.52
2021-01-07 09:00:00,372.62,529.17,139.87,379.3,15.3,3.32,55.22,0.62
2021-01-07 10:00:00,527.92,620.93,166.58,538.3,19.81,4.61,36.99,0.67
2021-01-07 11:00:00,642.25,720.73,165.46,642.25,21.77,4.88,29.34,0.71
2021-01-07 12:00:00,701.33,850.47,125.53,701.4,22.81,4.59,25.71,0.74
2021-01-07 13:00:00,663.5,822.55,129.62,663.65,23.41,4.33,23.53,0.74
2021-01-07 14:00:00,550.1,746.56,132.74,556.2,23.61,4.27,22.62,0.7
2021-01-07 15:00:00,382.48,615.71,123.95,392.55,23.31,4.35,22.02,0.65
2021-01-07 16:00:00,188.27,428.94,80.73,194.75,22.07,3.87,23.8,0.54
2021-01-07 17:00:00,23.55,53.16,22.26,24.6,17.66,3.15,32.01,0.3
2021-01-07 18:00:00,0.0,0.0,0.0,0.0,15.79,3.58,35.09,-999.0
2021-01-07 19:00:00,0.0,0.0,0.0,0.0,14.9,3.71,36.7,-999.0
2021-01-07 20:00:00,0.0,0.0,0.0,0.0,14.04,3.74,38.51,-999.0
2021-01-07 21:00:00,0.0,0.0,0.0,0.0,13.19,3.74,40.71,-999.0
2021-01-07 22:00:00,0.0,0.0,0.0,0.0,12.39,3.72,43.22,-999.0
2021-01-07 23:00:00,0.0,0.0,0.0,0.0,11.66,3.7,46.16,-999.0
2021-01-08 00:00:00,0.0,0.0,0.0,0.0,10.99,3.66,49.47,-999.0
2021-01-08 01:00:00,0.0,0.0,0.0,0.0,10.39,3.63,52.75,-999.0
2021-01-08 02:00:00,0.0,0.0,0.0,0.0,9.87,3.62,55.93,-999.0
2021-01-08 03:00:00,0.0,0.0,0.0,0.0,9.45,3.73,58.61,-999.0
2021-01-08 04:00:00,0.0,0.0,0.0,0.0,9.01,3.92,60.26,-999.0
2021-01-08 05:00:00,0.0,0.0,0.0,0.0,8.43,3.94,60.38,-999.0
2021-01-08 06:00:00,0.0,0.0,0.0,0.0,7.81,3.84,59.07,-999.0
2021-01-08 07:00:00,28.27,58.8,24.54,29.67,8.19,4.22,53.74,0.32
2021-01-08 08:00:00,203.35,460.07,79.75,208.12,10.52,4.87,43.43,0.56
2021-01-08 09:00:00,399.5,652.05,112.97,408.15,13.63,4.76,32.81,0.66
2021-01-08 10:00:00,573.3,794.37,122.57,573.3,17.0,5.2,24.58,0.73
2021-01-08 11:00:00,678.9,839.36,132.12,680.17,19.53,5.2,20.52,0.75
2021-01-08 12:00:00,700.8,814.91,141.12,701.62,21.38,5.17,18.54,0.74
2021-01-08 13:00:00,665.45,792.56,147.32,665.85,22.62,5.35,17.88,0.74
2021-01-08 14:00:00,560.83,737.32,142.36,560.83,22.91,5.49,16.97,0.72
2021-01-08 15:00:00,389.67,628.28,122.26,398.27,22.44,5.42,16.28,0.65
2021-01-08 16:00:00,191.73,385.44,93.35,200.0,20.95,4.54,18.09,0.54
2021-01-08 17:00:00,24.75,44.53,24.3,25.92,16.33,3.45,24.0,0.31
2021-01-08 18:00:00,0.0,0.0,0.0,0.0,14.32,3.84,24.76,-999.0
2021-01-08 19:00:00,0.0,0.0,0.0,0.0,13.3,3.96,24.26,-999.0
2021-01-08 20:00:00,0.0,0.0,0.0,0.0,12.3,3.96,24.11,-999.0
2021-01-08 21:00:00,0.0,0.0,0.0,0.0,11.41,3.93,24.13,-999.0
2021-01-08 22:00:00,0.0,0.0,0.0,0.0,10.64,3.96,24.51,-999.0
2021-01-08 23:00:00,0.0,0.0,0.0,0.0,9.99,4.0,25.33,-999.0
2021-01-09 00:00:00,0.0,0.0,0.0,0.0,9.43,4.04,26.71,-999.0
2021-01-09 01:00:00,0.0,0.0,0.0,0.0,8.96,4.11,29.26,-999.0
2021-01-09 02:00:00,0.0,0.0,0.0,0.0,8.55,4.16,33.57,-999.0
2021-01-09 03:00:00,0.0,0.0,0.0,0.0,8.13,4.16,40.06,-999.0
2021-01-09 04:00:00,0.0,0.0,0.0,0.0,7.74,4.1,47.88,-999.0
2021-01-09 05:00:00,0.0,0.0,0.0,0.0,7.41,4.05,56.51,-999.0
2021-01-09 06:00:00,0.0,0.0,0.0,0.0,7.16,4.04,64.06,-999.0
2021-01-09 07:00:00,24.77,11.45,29.35,25.88,8.04,4.55,64.42,0.28
2021-01-09 08:00:00,173.18,220.87,111.61,184.88,10.79,5.32,55.69,0.48
2021-01-09 09:00:00,350.55,407.16,166.31,371.9,14.03,4.36,46.65,0.58
2021-01-09 10:00:00,517.05,530.93,200.62,530.5,18.65,6.17,34.83,0.65
2021-01-09 11:00:00,631.97,629.41,204.48,631.97,21.37,7.16,27.05,0.7
2021-01-09 12:00:00,699.72,787.17,153.38,699.72,22.57,6.86,23.82,0.74
2021-01-09 13:00:00,655.47,724.39,174.16,655.47,23.24,6.76,21.94,0.72
2021-01-09 14:00:00,530.72,640.2,165.8,544.62,23.44,6.72,20.99,0.67
2021-01-09 15:00:00,360.83,487.09,154.7,380.12,23.05,6.66,21.26,0.6
2021-01-09 16:00:00,177.88,306.67,95.57,186.9,21.76,5.85,23.98,0.5
2021-01-09 17:00:00,22.8,21.65,24.4,24.58,17.61,3.95,31.61,0.28
2021-01-09 18:00:00,0.0,0.0,0.0,0.0,15.63,4.17,36.25,-999.0
2021-01-09 19:00:00,0.0,0.0,0.0,0.0,14.71,4.28,38.88,-999.0
2021-01-09 20:00:00,0.0,0.0,0.0,0.0,13.78,4.32,41.42,-999.0
2021-01-09 21:00:00,0.0,0.0,0.0,0.0,12.88,4.31,43.82,-999.0
2021-01-09 22:00:00,0.0,0.0,0.0,0.0,11.98,4.21,46.47,-999.0
2021-01-09 23:00:00,0.0,0.0,0.0,0.0,11.1,4.1,49.24,-999.0
2021-01-10 00:00:00,0.0,0.0,0.0,0.0,10.3,4.03,52.06,-999.0
2021-01-10 01:00:00,0.0,0.0,0.0,0.0,9.62,4.07,54.61,-999.0
2021-01-10 02:00:00,0.0,0.0,0.0,0.0,8.95,4.04,57.41,-999.0
2021-01-10 03:00:00,0.0,0.0,0.0,0.0,8.29,3.99,60.32,-999.0
2021-01-10 04:00:00,0.0,0.0,0.0,0.0,7.7,3.96,63.1,-999.0
2021-01-10 05:00:00,0.0,0.0,0.0,0.0,7.15,3.92,65.7,-999.0
2021-01-10 06:00:00,0.0,0.0,0.0,0.0,6.64,3.86,68.26,-999.0
2021-01-10 07:00:00,28.9,59.29,25.93,30.02,7.35,4.38,65.22,0.33
2021-01-10 08:00:00,206.7,459.35,82.32,210.62,9.95,4.91,55.25,0.57
2021-01-10 09:00:00,404.75,635.34,125.18,412.38,13.32,3.83,45.29,0.67
2021-01-10 10:00:00,578.22,773.57,135.36,578.22,18.36,5.9,30.05,0.73
2021-01-10 11:00:00,685.17,821.44,145.22,686.47,21.08,6.01,22.7,0.75
2021-01-10 12:00:00,713.35,822.68,144.84,714.0,22.72,5.78,19.11,0.75
2021-01-10 13:00:00,675.92,789.53,155.05,675.92,23.7,5.69,16.78,0.74
2021-01-10 14:00:00,553.97,705.63,149.24,567.45,24.01,5.79,15.48,0.7
2021-01-10 15:00:00,382.88,556.7,144.83,402.3,23.54,5.82,15.25,0.63
2021-01-10 16:00:00,189.4,359.0,98.01,203.0,22.02,4.86,17.7,0.53
2021-01-10 17:00:00,26.05,38.37,26.18,27.88,17.14,3.63,24.39,0.3
2021-01-10 18:00:00,0.0,0.0,0.0,0.0,15.08,3.99,27.55,-999.0
2021-01-10 19:00:00,0.0,0.0,0.0,0.0,14.16,4.17,30.17,-999.0
2021-01-10 20:00:00,0.0,0.0,0.0,0.0,13.22,4.24,33.36,-999.0
2021-01-10 21:00:00,0.0,0.0,0.0,0.0,12.29,4.2,37.06,-999.0
2021-01-10 22:00:00,0.0,0.0,0.0,0.0,11.4,4.12,40.74,-999.0
2021-01-10 23:00:00,0.0,0.0,0.0,0.0,10.6,4.05,44.35,-999.0
2021-01-11 00:00:00,0.0,0.0,0.0,0.0,9.85,4.0,48.09,-999.0
2021-01-11 01:00:00,0.0,0.0,0.0,0.0,9.15,3.96,51.93,-999.0
2021-01-11 02:00:00,0.0,0.0,0.0,0.0,8.44,3.9,55.8,-999.0
2021-01-11 03:00:00,0.0,0.0,0.0,0.0,7.75,3.8,59.23,-999.0
2021-01-11 04:00:00,0.0,0.0,0.0,0.0,7.09,3.7,62.61,-999.0
2021-01-11 05:00:00,0.0,0.0,0.0,0.0,6.49,3.6,65.61,-999.0
2021-01-11 06:00:00,0.0,0.0,0.0,0.0,5.97,3.51,68.41,-999.0
2021-01-11 07:00:00,29.77,51.88,27.22,30.58,6.92,3.68,64.6,0.34
2021-01-11 08:00:00,210.3,459.08,83.09,213.32,10.08,4.53,52.57,0.58
2021-01-11 09:00:00,408.95,627.01,131.9,414.9,13.47,3.35,43.08,0.67
2021-01-11 10:00:00,576.92,761.29,138.08,580.22,18.49,4.1,28.37,0.73
2021-01-11 11:00:00,687.88,813.97,150.58,687.95,21.81,4.18,19.55,0.75
2021-01-11 12:00:00,744.2,945.19,104.92,744.2,23.62,4.23,15.89,0.78
2021-01-11 13:00:00,694.72,873.0,124.93,705.62,24.82,4.37,13.8,0.76
2021-01-11 14:00:00,579.95,836.24,127.96,599.28,25.38,4.44,12.29,0.73
2021-01-11 15:00:00,410.62,680.89,118.63,433.62,25.11,4.51,11.98,0.68
2021-01-11 16:00:00,211.45,485.53,90.49,228.05,23.32,3.37,15.2,0.58
2021-01-11 17:00:00,31.3,84.12,28.43,34.05,18.03,3.3,21.37,0.35
2021-01-11 18:00:00,0.0,0.0,0.0,0.0,15.85,3.68,23.48,-999.0
2021-01-11 19:00:00,0.0,0.0,0.0,0.0,14.77,3.8,25.18,-999.0
2021-01-11 20:00:00,0.0,0.0,0.0,0.0,13.8,3.85,26.93,-999.0
2021-01-11 21:00:00,0.0,0.0,0.0,0.0,12.89,3.9,28.7,-999.0
2021-01-11 22:00:00,0.0,0.0,0.0,0.0,12.06,3.93,30.54,-999.0
2021-01-11 23:00:00,0.0,0.0,0.0,0.0,11.28,3.94,32.51,-999.0
2021-01-12 00:00:00,0.0,0.0,0.0,0.0,10.57,3.92,34.7,-999.0
2021-01-12 01:00:00,0.0,0.0,0.0,0.0,9.91,3.88,37.05,-999.0
2021-01-12 02:00:00,0.0,0.0,0.0,0.0,9.3,3.82,39.28,-999.0
2021-01-12 03:00:00,0.0,0.0,0.0,0.0,8.75,3.73,41.34,-999.0
2021-01-12 04:00:00,0.0,0.0,0.0,0.0,8.26,3.65,42.89,-999.0
2021-01-12 05:00:00,0.0,0.0,0.0,0.0,7.84,3.6,44.15,-999.0
2021-01-12 06:00:00,0.0,0.0,0.0,0.0,7.46,3.56,45.19,-999.0
2021-01-12 07:00:00,34.38,121.27,24.88,34.83,8.48,3.29,42.48,0.39
2021-01-12 08:00:00,228.93,609.76,67.93,231.12,13.02,3.98,32.17,0.63
2021-01-12 09:00:00,436.5,778.54,97.4,438.4,16.07,3.04,26.6,0.72
2021-01-12 10:00:00,605.28,888.95,102.39,605.28,20.66,2.95,19.08,0.76
2021-01-12 11:00:00,711.83,926.93,108.38,711.92,23.88,3.71,13.48,0.78
2021-01-12 12:00:00,736.83,895.03,123.52,737.05,25.34,3.55,11.38,0.77
2021-01-12 13:00:00,701.88,874.1,126.97,702.2,26.24,3.34,10.26,0.77
2021-01-12 14:00:00,586.65,810.17,126.8,595.35,26.56,3.15,9.55,0.74
2021-01-12 15:00:00,415.3,662.79,126.43,429.92,26.19,3.01,9.42,0.68
2021-01-12 16:00:00,212.43,456.29,93.67,225.18,24.13,2.24,13.28,0.58
2021-01-12 17:00:00,31.88,73.44,28.53,34.12,19.86,2.52,16.75,0.35
2021-01-12 18:00:00,0.0,0.0,0.0,0.0,17.93,2.81,17.34,-999.0
2021-01-12 19:00:00,0.0,0.0,0.0,0.0,16.69,2.96,18.08,-999.0
2021-01-12 20:00:00,0.0,0.0,0.0,0.0,15.49,3.12,18.98,-999.0
2021-01-12 21:00:00,0.0,0.0,0.0,0.0,14.37,3.26,19.91,-999.0
2021-01-12 22:00:00,0.0,0.0,0.0,0.0,13.37,3.37,20.82,-999.0
2021-01-12 23:00:00,0.0,0.0,0.0,0.0,12.49,3.44,21.72,-999.0
2021-01-13 00:00:00,0.0,0.0,0.0,0.0,12.06,3.45,22.45,-999.0
2021-01-13 01:00:00,0.0,0.0,0.0,0.0,11.65,3.43,23.17,-999.0
2021-01-13 02:00:00,0.0,0.0,0.0,0.0,11.07,3.32,24.07,-999.0
2021-01-13 03:00:00,0.0,0.0,0.0,0.0,10.63,3.13,25.03,-999.0
2021-01-13 04:00:00,0.0,0.0,0.0,0.0,10.27,2.93,25.9,-999.0
2021-01-13 05:00:00,0.0,0.0,0.0,0.0,9.9,2.76,26.82,-999.0
2021-01-13 06:00:00,0.0,0.0,0.0,0.0,9.63,2.61,27.73,-999.0
2021-01-13 07:00:00,33.65,100.88,25.51,34.0,10.2,2.42,27.75,0.38
2021-01-13 08:00:00,227.7,559.24,75.26,229.45,13.93,2.58,24.06,0.62
2021-01-13 09:00:00,434.75,745.68,108.25,436.75,16.73,2.35,19.68,0.71
2021-01-13 10:00:00,603.92,854.03,116.89,604.65,20.55,1.42,15.22,0.76
2021-01-13 11:00:00,714.95,907.36,119.74,715.0,24.42,1.27,9.9,0.78
2021-01-13 12:00:00,745.55,894.22,130.49,745.6,26.21,1.47,8.47,0.78
2021-01-13 13:00:00,708.15,872.72,131.17,708.17,27.08,1.6,7.99,0.77
2021-01-13 14:00:00,601.6,820.45,128.87,601.6,27.41,1.68,7.92,0.75
2021-01-13 15:00:00,417.73,656.5,129.37,433.77,27.16,1.74,7.9,0.68
2021-01-13 16:00:00,210.27,465.35,94.47,227.5,25.39,1.37,11.61,0.57
2021-01-13 17:00:00,31.85,61.53,30.03,35.2,22.62,1.52,12.01,0.34
